datetime,open,high,low,close
2021-04-18 04:00:00,2.98,3.01,2.98,3.01
2021-04-18 08:00:00,3.01,3.02,3.01,3.02
2021-04-18 12:00:00,2.97,2.97,2.78,2.78
2021-04-18 16:00:00,2.47,2.59,2.47,2.54
2021-04-18 20:00:00,2.71,2.71,2.44,2.51
2021-04-19 00:00:00,2.38,2.58,2.38,2.58
2021-04-19 04:00:00,2.61,2.64,2.61,2.64
2021-04-19 08:00:00,2.67,2.71,2.67,2.71
2021-04-19 12:00:00,2.66,2.71,2.66,2.7
2021-04-19 16:00:00,2.75,2.75,2.72,2.74
2021-04-19 20:00:00,2.74,2.74,2.6,2.6
2021-04-20 00:00:00,2.65,2.65,2.46,2.46
2021-04-20 04:00:00,2.4,2.53,2.4,2.53
2021-04-20 08:00:00,2.52,2.52,2.49,2.49
2021-04-20 12:00:00,2.43,2.43,2.22,2.22
2021-04-20 16:00:00,2.28,2.31,2.21,2.21
2021-04-20 20:00:00,2.24,2.53,2.24,2.53
2021-04-21 00:00:00,2.55,2.55,2.48,2.48
2021-04-21 04:00:00,2.47,2.56,2.47,2.56
2021-04-21 08:00:00,2.58,2.58,2.52,2.54
2021-04-21 12:00:00,2.56,2.64,2.55,2.64
2021-04-21 16:00:00,2.72,2.76,2.68,2.76
2021-04-21 20:00:00,2.73,2.73,2.63,2.63
2021-04-22 00:00:00,2.56,2.69,2.56,2.69
2021-04-22 04:00:00,2.7,2.74,2.68,2.68
2021-04-22 08:00:00,2.68,2.68,2.52,2.52
2021-04-22 12:00:00,2.49,2.53,2.45,2.49
2021-04-22 16:00:00,2.46,2.55,2.46,2.5
2021-04-22 20:00:00,2.43,2.51,2.43,2.51
2021-04-23 00:00:00,2.54,2.54,2.48,2.54
2021-04-23 04:00:00,2.52,2.55,2.45,2.45
2021-04-23 08:00:00,2.43,2.43,2.22,2.22
2021-04-23 12:00:00,2.23,2.23,2.0,2.0
2021-04-23 16:00:00,2.01,2.01,1.93,1.95
2021-04-23 20:00:00,1.89,2.11,1.89,2.11
2021-04-24 00:00:00,2.09,2.09,1.99,2.04
2021-04-24 04:00:00,2.1,2.14,2.08,2.14
2021-04-24 08:00:00,2.19,2.19,2.15,2.15
2021-04-24 12:00:00,2.19,2.19,2.09,2.13
2021-04-24 16:00:00,2.17,2.2,2.17,2.2
2021-04-24 20:00:00,2.16,2.16,2.06,2.06
2021-04-25 00:00:00,2.0,2.07,2.0,2.04
2021-04-25 04:00:00,2.08,2.08,2.04,2.08
2021-04-25 08:00:00,2.07,2.09,2.05,2.05
2021-04-25 12:00:00,2.02,2.07,2.01,2.06
2021-04-25 16:00:00,2.03,2.03,2.01,2.01
2021-04-25 20:00:00,2.04,2.13,2.04,2.13
2021-04-26 00:00:00,2.14,2.19,2.14,2.19
2021-04-26 04:00:00,2.18,2.2,2.13,2.13
2021-04-26 08:00:00,2.12,2.12,1.96,2.03
2021-04-26 12:00:00,2.02,2.19,2.02,2.17
2021-04-26 16:00:00,2.2,2.31,2.2,2.31
2021-04-26 20:00:00,2.28,2.33,2.24,2.33
2021-04-27 00:00:00,2.4,2.42,2.37,2.42
2021-04-27 04:00:00,2.49,2.52,2.47,2.52
2021-04-27 08:00:00,2.49,2.49,2.43,2.45
2021-04-27 12:00:00,2.54,2.6,2.53,2.6
2021-04-27 16:00:00,2.55,2.63,2.55,2.63
2021-04-27 20:00:00,2.59,2.62,2.58,2.62
2021-04-28 00:00:00,2.64,2.64,2.52,2.54
2021-04-28 04:00:00,2.57,2.57,2.51,2.51
2021-04-28 08:00:00,2.5,2.57,2.5,2.55
2021-04-28 12:00:00,2.59,2.66,2.58,2.6
2021-04-28 16:00:00,2.54,2.54,2.41,2.41
2021-04-28 20:00:00,2.44,2.47,2.44,2.47
2021-04-29 00:00:00,2.52,2.72,2.52,2.66
2021-04-29 04:00:00,2.67,2.76,2.67,2.67
2021-04-29 08:00:00,2.72,2.72,2.64,2.64
2021-04-29 12:00:00,2.72,2.72,2.64,2.65
2021-04-29 16:00:00,2.64,2.69,2.61,2.69
2021-04-29 20:00:00,2.74,2.81,2.73,2.79
2021-04-30 00:00:00,2.78,2.81,2.71,2.71
2021-04-30 04:00:00,2.7,2.7,2.57,2.58
2021-04-30 08:00:00,2.6,2.62,2.57,2.62
2021-04-30 12:00:00,2.63,2.63,2.59,2.61
2021-04-30 16:00:00,2.63,2.69,2.63,2.68
2021-04-30 20:00:00,2.7,2.72,2.67,2.67
2021-05-01 00:00:00,2.66,2.8,2.66,2.8
2021-05-01 04:00:00,2.76,2.76,2.73,2.74
2021-05-01 08:00:00,2.74,2.77,2.74,2.75
2021-05-01 12:00:00,2.76,2.81,2.74,2.81
2021-05-01 16:00:00,2.79,2.79,2.76,2.76
2021-05-01 20:00:00,2.76,2.76,2.72,2.74
2021-05-02 00:00:00,2.76,2.76,2.69,2.69
2021-05-02 04:00:00,2.7,2.73,2.7,2.72
2021-05-02 08:00:00,2.72,2.73,2.69,2.71
2021-05-02 12:00:00,2.72,2.72,2.68,2.71
2021-05-02 16:00:00,2.61,2.66,2.61,2.64
2021-05-02 20:00:00,2.62,2.67,2.62,2.67
2021-05-03 00:00:00,2.67,2.67,2.64,2.65
2021-05-03 04:00:00,2.65,2.67,2.64,2.66
2021-05-03 08:00:00,2.66,2.66,2.61,2.61
2021-05-03 12:00:00,2.63,2.68,2.63,2.67
2021-05-03 16:00:00,2.65,2.69,2.65,2.69
