DateTime,Open,High,Low,Close
2021-04-18 20:00:00,153.81,154.41,153.81,154.41
2021-04-19 00:00:00,150.2,154.05,150.2,154.05
2021-04-19 04:00:00,155.74,156.52,153.86,155.39
2021-04-19 08:00:00,155.7,158.08,155.7,156.94
2021-04-19 12:00:00,155.45,158.89,155.45,158.89
2021-04-19 16:00:00,160.97,163.21,160.97,163.02
2021-04-19 20:00:00,161.6,161.6,157.86,157.86
2021-04-20 00:00:00,160.01,160.01,152.66,152.66
2021-04-20 04:00:00,155.39,157.94,153.81,157.01
2021-04-20 08:00:00,156.73,156.73,155.2,156.45
2021-04-20 12:00:00,154.36,154.36,145.64,145.64
2021-04-20 16:00:00,149.13,149.89,144.93,144.93
2021-04-20 20:00:00,147.04,153.15,147.04,153.15
2021-04-21 00:00:00,152.97,157.31,152.97,153.82
2021-04-21 04:00:00,153.68,153.73,153.06,153.2
2021-04-21 08:00:00,155.29,155.29,153.69,153.69
2021-04-21 12:00:00,155.0,157.42,155.0,155.94
2021-04-21 16:00:00,155.03,157.02,155.03,157.02
2021-04-21 20:00:00,156.29,157.64,153.04,153.04
2021-04-22 00:00:00,152.03,154.78,152.03,154.78
2021-04-22 04:00:00,155.15,155.15,152.54,152.59
2021-04-22 08:00:00,151.92,152.72,148.64,148.64
2021-04-22 12:00:00,147.31,149.17,147.31,149.09
2021-04-22 16:00:00,148.48,150.01,148.31,149.71
2021-04-22 20:00:00,149.59,149.83,146.42,146.42
2021-04-23 00:00:00,147.76,149.18,147.67,148.94
2021-04-23 04:00:00,156.7,156.7,147.38,147.38
2021-04-23 08:00:00,148.23,149.02,147.26,147.26
2021-04-23 12:00:00,147.34,147.34,138.29,138.29
2021-04-23 16:00:00,137.4,137.4,132.5,133.57
2021-04-23 20:00:00,133.45,138.61,133.45,138.61
2021-04-24 00:00:00,139.96,139.96,136.53,139.52
2021-04-24 04:00:00,137.86,137.86,134.33,136.19
2021-04-24 08:00:00,136.34,136.34,135.69,136.24
2021-04-24 12:00:00,139.32,139.32,135.74,136.0
2021-04-24 16:00:00,136.42,138.21,136.27,136.27
2021-04-24 20:00:00,135.87,135.87,132.93,132.93
2021-04-25 00:00:00,131.79,134.58,131.79,133.64
2021-04-25 04:00:00,135.45,135.45,134.1,134.1
2021-04-25 08:00:00,134.61,136.31,133.82,136.31
2021-04-25 12:00:00,133.67,134.02,133.4,134.02
2021-04-25 16:00:00,132.09,132.29,130.43,130.43
2021-04-25 20:00:00,131.66,133.79,131.66,133.11
2021-04-26 00:00:00,133.61,136.65,133.61,136.65
2021-04-26 04:00:00,135.42,135.45,135.13,135.13
2021-04-26 08:00:00,134.22,134.22,131.59,133.99
2021-04-26 12:00:00,135.26,139.27,135.26,138.7
2021-04-26 16:00:00,139.69,144.43,138.96,144.43
2021-04-26 20:00:00,145.53,145.53,143.86,145.12
2021-04-27 00:00:00,146.2,146.2,143.8,144.25
2021-04-27 04:00:00,147.22,152.43,147.22,152.43
2021-04-27 08:00:00,150.75,152.43,148.99,152.21
2021-04-27 12:00:00,154.56,154.56,152.22,152.33
2021-04-27 16:00:00,151.55,153.23,151.55,153.1
2021-04-27 20:00:00,151.72,152.64,151.72,152.37
2021-04-28 00:00:00,154.01,154.01,150.87,151.22
2021-04-28 04:00:00,152.4,153.09,152.07,152.07
2021-04-28 08:00:00,151.44,152.38,150.82,151.95
2021-04-28 12:00:00,151.65,154.85,151.65,152.87
2021-04-28 16:00:00,152.03,152.03,148.81,148.81
2021-04-28 20:00:00,150.31,151.6,149.6,151.6
2021-04-29 00:00:00,151.09,151.09,149.7,149.7
2021-04-29 04:00:00,148.78,149.42,148.78,149.16
2021-04-29 08:00:00,150.57,150.57,149.49,149.78
2021-04-29 12:00:00,151.19,151.19,149.99,149.99
2021-04-29 16:00:00,148.97,150.26,148.97,150.26
2021-04-29 20:00:00,150.25,151.68,150.21,151.05
2021-04-30 00:00:00,150.95,151.43,149.75,149.75
2021-04-30 04:00:00,150.03,150.03,148.0,148.74
2021-04-30 08:00:00,149.01,150.36,148.22,150.36
2021-04-30 12:00:00,149.71,158.85,149.71,158.85
2021-04-30 16:00:00,158.7,158.7,156.88,157.84
2021-04-30 20:00:00,157.55,157.55,154.62,154.62
2021-05-01 00:00:00,155.23,159.14,155.23,157.65
2021-05-01 04:00:00,159.79,162.23,159.79,161.31
2021-05-01 08:00:00,160.98,163.1,160.98,163.1
2021-05-01 12:00:00,164.0,168.18,163.75,166.0
2021-05-01 16:00:00,165.32,166.48,165.32,165.37
2021-05-01 20:00:00,164.02,164.83,162.96,162.96
2021-05-02 00:00:00,164.91,164.91,161.82,161.82
2021-05-02 04:00:00,163.15,163.15,161.88,162.18
2021-05-02 08:00:00,163.15,164.62,162.24,164.62
2021-05-02 12:00:00,164.46,166.05,164.24,164.24
2021-05-02 16:00:00,158.86,160.76,158.86,160.76
2021-05-02 20:00:00,159.59,159.59,158.81,159.59
2021-05-03 00:00:00,159.88,160.38,159.47,160.25
2021-05-03 04:00:00,158.56,159.37,158.47,159.12
2021-05-03 08:00:00,159.53,160.08,159.16,159.16
2021-05-03 12:00:00,162.81,162.81,161.98,162.52
2021-05-03 16:00:00,161.92,162.32,161.62,162.32
2021-05-03 20:00:00,163.22,163.28,162.43,162.66
2021-05-04 00:00:00,162.89,162.89,159.73,160.42
2021-05-04 04:00:00,160.13,161.79,160.13,161.79
2021-05-04 08:00:00,159.9,161.22,158.95,161.22
2021-05-04 12:00:00,160.16,160.16,152.52,152.59
2021-05-04 16:00:00,152.68,155.15,152.68,155.15
2021-05-04 20:00:00,153.61,156.57,153.15,156.57
2021-05-05 00:00:00,155.14,155.14,148.78,148.78
2021-05-05 04:00:00,141.01,146.81,141.01,146.81
2021-05-05 08:00:00,146.58,147.89,143.95,143.95
