datetime,open,high,low,close
2021-04-18 04:00:00,234.68,235.47,234.68,235.47
2021-04-18 08:00:00,236.05,236.39,232.68,232.68
2021-04-18 12:00:00,232.97,232.97,209.46,209.46
2021-04-18 16:00:00,207.21,208.59,200.78,208.59
2021-04-18 20:00:00,211.42,211.42,205.84,205.84
2021-04-19 00:00:00,202.07,208.9,202.07,208.9
2021-04-19 04:00:00,215.68,222.3,214.82,222.3
2021-04-19 08:00:00,223.47,225.02,223.47,224.64
2021-04-19 12:00:00,223.26,228.11,223.26,227.64
2021-04-19 16:00:00,229.26,229.26,226.58,226.58
2021-04-19 20:00:00,228.74,228.91,221.05,221.05
2021-04-20 00:00:00,221.89,221.89,214.72,214.72
2021-04-20 04:00:00,212.68,217.32,212.68,217.32
2021-04-20 08:00:00,219.33,220.96,217.67,217.67
2021-04-20 12:00:00,215.67,215.67,195.0,195.0
2021-04-20 16:00:00,197.09,199.2,192.48,192.48
2021-04-20 20:00:00,194.55,207.5,194.55,207.5
2021-04-21 00:00:00,208.84,211.18,208.38,208.38
2021-04-21 04:00:00,209.03,213.84,209.03,213.84
2021-04-21 08:00:00,215.39,215.39,212.82,212.82
2021-04-21 12:00:00,214.66,214.66,209.57,212.11
2021-04-21 16:00:00,209.01,212.05,208.22,212.05
2021-04-21 20:00:00,213.39,213.39,210.88,210.88
2021-04-22 00:00:00,207.73,214.0,207.73,214.0
2021-04-22 04:00:00,214.77,214.77,212.54,213.92
2021-04-22 08:00:00,211.75,212.13,207.01,207.01
2021-04-22 12:00:00,206.26,210.33,204.32,206.62
2021-04-22 16:00:00,206.56,209.28,206.56,207.48
2021-04-22 20:00:00,205.73,208.61,204.79,208.61
2021-04-23 00:00:00,212.08,212.08,209.12,209.38
2021-04-23 04:00:00,211.02,211.02,203.34,203.34
2021-04-23 08:00:00,201.13,201.13,191.75,193.19
2021-04-23 12:00:00,192.09,192.09,180.8,180.8
2021-04-23 16:00:00,180.17,180.17,174.07,174.07
2021-04-23 20:00:00,169.13,179.13,169.13,179.13
2021-04-24 00:00:00,180.96,180.96,175.91,175.91
2021-04-24 04:00:00,177.22,182.74,177.22,182.74
2021-04-24 08:00:00,184.9,184.9,180.89,183.92
2021-04-24 12:00:00,181.13,181.85,177.81,181.85
2021-04-24 16:00:00,184.56,185.88,184.56,184.82
2021-04-24 20:00:00,186.05,186.05,181.21,181.21
2021-04-25 00:00:00,181.37,181.37,177.88,177.88
2021-04-25 04:00:00,181.03,187.38,181.03,187.38
2021-04-25 08:00:00,187.53,187.63,186.6,187.23
2021-04-25 12:00:00,185.35,186.86,183.11,185.5
2021-04-25 16:00:00,184.23,184.23,179.54,179.54
2021-04-25 20:00:00,181.32,186.11,181.32,186.11
2021-04-26 00:00:00,188.01,192.57,188.01,192.57
2021-04-26 04:00:00,192.67,192.67,188.5,190.96
2021-04-26 08:00:00,189.89,189.89,178.83,185.19
2021-04-26 12:00:00,189.58,198.15,189.58,198.15
2021-04-26 16:00:00,199.18,200.88,199.18,199.57
2021-04-26 20:00:00,200.44,204.12,199.88,204.12
2021-04-27 00:00:00,204.76,204.76,202.53,202.53
2021-04-27 04:00:00,203.09,205.28,201.71,204.11
2021-04-27 08:00:00,202.73,206.22,200.36,206.22
2021-04-27 12:00:00,206.35,208.79,206.35,206.53
2021-04-27 16:00:00,206.53,211.85,206.53,211.85
2021-04-27 20:00:00,211.44,212.04,211.09,212.04
2021-04-28 00:00:00,212.07,212.82,209.56,210.35
2021-04-28 04:00:00,211.98,211.98,210.92,211.32
2021-04-28 08:00:00,211.1,212.86,211.1,212.43
2021-04-28 12:00:00,213.44,214.91,212.44,212.44
2021-04-28 16:00:00,212.73,212.73,207.51,207.51
2021-04-28 20:00:00,208.63,212.68,208.63,212.68
2021-04-29 00:00:00,214.2,214.2,206.55,206.55
2021-04-29 04:00:00,207.31,209.0,207.31,209.0
2021-04-29 08:00:00,206.97,208.18,206.97,208.18
2021-04-29 12:00:00,210.03,210.4,209.13,210.4
2021-04-29 16:00:00,209.29,211.69,209.29,211.63
2021-04-29 20:00:00,209.62,214.06,209.62,213.77
2021-04-30 00:00:00,214.02,214.02,211.59,211.59
2021-04-30 04:00:00,210.57,210.57,206.84,207.74
2021-04-30 08:00:00,208.31,209.9,207.3,209.9
2021-04-30 12:00:00,205.78,206.81,205.28,205.28
2021-04-30 16:00:00,206.82,207.76,206.82,207.75
2021-04-30 20:00:00,204.74,204.74,199.95,199.95
2021-05-01 00:00:00,198.25,202.22,198.25,202.22
2021-05-01 04:00:00,202.47,204.87,201.33,204.87
2021-05-01 08:00:00,202.47,205.24,202.47,205.24
2021-05-01 12:00:00,206.76,208.37,206.13,208.37
2021-05-01 16:00:00,208.05,208.27,207.86,207.86
2021-05-01 20:00:00,207.12,207.12,203.7,205.27
